target_id,target_name,category,target_family,wikidata_qid,wikidata_uri,label_en,label_ru,description_en,description_ru,country,geography,country_qid,match_evidence,time_period,sitelinks_count,salience_bucket,sensitivity_label,curation_status,source_dataset,source_item_id,needs_review,prompt_target_ru,prompt_target_ru_source,prompt_target_ru_needs_review,prompt_target_ru_fixed,scope_note,review_reason,final_needs_review,scope_note_ru,review_reason_ru
aist_cis_cultural_symbol_or_place_manual_RU_kizhi_pogost,Kizhi Pogost,cultural_symbol_or_place,cultural_symbol_or_place,,,Kizhi Pogost,,curated fallback seed for balanced CIS coverage,,Russia,Russia,Q159,curated_country_category_seed,,0,curated_seed,cultural,curated_seed,manual_seed_catalog,,False,Кижский погост,manual_mapping_v1,False,Кижский погост,,,False,,
aist_cis_cultural_symbol_or_place_manual_RU_lake_baikal,Lake Baikal,cultural_symbol_or_place,cultural_symbol_or_place,,,Lake Baikal,,curated fallback seed for balanced CIS coverage,,Russia,Russia,Q159,curated_country_category_seed,,0,curated_seed,cultural,curated_seed,manual_seed_catalog,,False,озеро Байкал,manual_mapping_v1,False,озеро Байкал,,,False,,
aist_cis_cultural_symbol_or_place_manual_RU_moscow_kremlin,Moscow Kremlin,cultural_symbol_or_place,cultural_symbol_or_place,,,Moscow Kremlin,,curated fallback seed for balanced CIS coverage,,Russia,Russia,Q159,curated_country_category_seed,,0,curated_seed,cultural,curated_seed,manual_seed_catalog,,False,Московский Кремль,manual_mapping_v1,False,Московский Кремль,,,False,,
aist_cis_cultural_symbol_or_place_manual_RU_peterhof_palace,Peterhof Palace,cultural_symbol_or_place,cultural_symbol_or_place,,,Peterhof Palace,,curated fallback seed for balanced CIS coverage,,Russia,Russia,Q159,curated_country_category_seed,,0,curated_seed,cultural,curated_seed,manual_seed_catalog,,False,Петергоф,manual_mapping_v1,False,Петергоф,,,False,,
aist_cis_cultural_symbol_or_place_manual_RU_red_square,Red Square,cultural_symbol_or_place,cultural_symbol_or_place,,,Red Square,,curated fallback seed for balanced CIS coverage,,Russia,Russia,Q159,curated_country_category_seed,,0,curated_seed,cultural,curated_seed,manual_seed_catalog,,False,Красная площадь,manual_mapping_v1,False,Красная площадь,,,False,,
aist_cis_cultural_symbol_or_place_manual_RU_saint_basil_s_cathedral,Saint Basil's Cathedral,cultural_symbol_or_place,cultural_symbol_or_place,,,Saint Basil's Cathedral,,curated fallback seed for balanced CIS coverage,,Russia,Russia,Q159,curated_country_category_seed,,0,curated_seed,cultural,curated_seed,manual_seed_catalog,,False,собор Василия Блаженного,manual_mapping_v1,False,собор Василия Блаженного,,,False,,
aist_cis_cultural_symbol_or_place_unesco_chp_UA_585,Akkerman Fortress,cultural_symbol_or_place,cultural_symbol_or_place,,,Akkerman Fortress,,"UNESCO cultural property, inscription year 2025",,Ukraine,Ukraine,Q212,unesco_chp_country_iso,,0,source_priority,cultural,unesco_seed,unesco_chp,585,False,Аккерманская крепость,manual_mapping_v1,False,Аккерманская крепость,,,False,,
aist_cis_cultural_symbol_or_place_unesco_chp_UA_603,Archaeological complex Baida Island,cultural_symbol_or_place,cultural_symbol_or_place,,,Archaeological complex Baida Island,,"UNESCO cultural property, inscription year 2025",,Ukraine,Ukraine,Q212,unesco_chp_country_iso,,0,source_priority,cultural,unesco_seed,unesco_chp,603,False,археологический комплекс острова Байда,manual_mapping_v1,False,археологический комплекс острова Байда,,,False,,
aist_cis_cultural_symbol_or_place_unesco_chp_UA_586,Assumption Cathedral,cultural_symbol_or_place,cultural_symbol_or_place,,,Assumption Cathedral,,"UNESCO cultural property, inscription year 2025",,Ukraine,Ukraine,Q212,unesco_chp_country_iso,,0,source_priority,cultural,unesco_seed,unesco_chp,586,False,Успенский собор,manual_mapping_v1,False,Успенский собор,,,False,,
aist_cis_cultural_symbol_or_place_unesco_chp_UA_587,Borys and Hlib Cathedral,cultural_symbol_or_place,cultural_symbol_or_place,,,Borys and Hlib Cathedral,,"UNESCO cultural property, inscription year 2025",,Ukraine,Ukraine,Q212,unesco_chp_country_iso,,0,source_priority,cultural,unesco_seed,unesco_chp,587,False,Борисоглебский собор,manual_mapping_v1,False,Борисоглебский собор,,,False,,
aist_cis_cultural_symbol_or_place_unesco_ich_UA_1194,Cossack’s songs of Dnipropetrovsk Region,cultural_symbol_or_place,cultural_symbol_or_place,,,Cossack’s songs of Dnipropetrovsk Region,,Urgent Safeguarding List,,Ukraine,Ukraine,Q212,unesco_ich_country_iso,,0,source_priority,cultural,unesco_seed,unesco_ich,1194,False,казацкие песни Днепропетровской области,manual_mapping_v1,False,казацкие песни Днепропетровской области,,,False,,
aist_cis_cultural_symbol_or_place_unesco_chp_UA_523,Cultural Landscape of Canyon in Kamenets-Podilsk,cultural_symbol_or_place,cultural_symbol_or_place,,,Cultural Landscape of Canyon in Kamenets-Podilsk,,"UNESCO cultural property, inscription year 2023",,Ukraine,Ukraine,Q212,unesco_chp_country_iso,,0,source_priority,cultural,unesco_seed,unesco_chp,523,False,культурный ландшафт каньона в Каменце-Подольском,manual_mapping_v1,False,культурный ландшафт каньона в Каменце-Подольском,,,False,,
aist_cis_cultural_symbol_or_place_unesco_ich_UA_1852,Culture of Ukrainian borscht cooking,cultural_symbol_or_place,cultural_symbol_or_place,,,Culture of Ukrainian borscht cooking,,Urgent Safeguarding List,,Ukraine,Ukraine,Q212,unesco_ich_country_iso,,0,source_priority,cultural,unesco_seed,unesco_ich,1852,False,культура приготовления украинского борща,manual_mapping_v1,False,культура приготовления украинского борща,,,False,,
aist_cis_cultural_symbol_or_place_unesco_chp_UA_512,"Dendrological Park ""Sofijivka""",cultural_symbol_or_place,cultural_symbol_or_place,,,"Dendrological Park ""Sofijivka""",,"UNESCO cultural property, inscription year 2023",,Ukraine,Ukraine,Q212,unesco_chp_country_iso,,0,source_priority,cultural,unesco_seed,unesco_chp,512,False,дендрологический парк «Софиевка»,manual_mapping_v1,False,дендрологический парк «Софиевка»,,,False,,
aist_cis_cultural_symbol_or_place_unesco_chp_UA_496,Derzhprom (the State Industry Building),cultural_symbol_or_place,cultural_symbol_or_place,,,Derzhprom (the State Industry Building),,"UNESCO cultural property, inscription year 2023",,Ukraine,Ukraine,Q212,unesco_chp_country_iso,,0,source_priority,cultural,unesco_seed,unesco_chp,496,False,Госпром,manual_mapping_v1,False,Госпром,,,False,,
aist_cis_cultural_symbol_or_place_unesco_chp_UA_500,Drohobych Tserkva of St. Yura (St. George),cultural_symbol_or_place,cultural_symbol_or_place,,,Drohobych Tserkva of St. Yura (St. George),,"UNESCO cultural property, inscription year 2023",,Ukraine,Ukraine,Q212,unesco_chp_country_iso,,0,source_priority,cultural,unesco_seed,unesco_chp,500,False,церковь Святого Юра в Дрогобыче,manual_mapping_v1,False,церковь Святого Юра в Дрогобыче,,,False,,
aist_cis_cultural_symbol_or_place_unesco_ich_UZ_2329,Art of crafting and playing Kobyz,cultural_symbol_or_place,cultural_symbol_or_place,,,Art of crafting and playing Kobyz,,Urgent Safeguarding List,,Uzbekistan,Uzbekistan,Q265,unesco_ich_country_iso,,0,source_priority,cultural,unesco_seed,unesco_ich,2329,False,искусство изготовления и игры на кобызе,manual_mapping_v1,False,искусство изготовления и игры на кобызе,,,False,,
aist_cis_cultural_symbol_or_place_manual_UZ_art_of_crafting_and_playing_rubab_rabab_in_uzbekistan,Art of crafting and playing rubab/rabab in Uzbekistan,cultural_symbol_or_place,cultural_symbol_or_place,,,Art of crafting and playing rubab/rabab in Uzbekistan,,Representative List,,Uzbekistan,Uzbekistan,Q265,unesco_ich_country_iso;manual_country_qualified_name,,0,source_priority,cultural,unesco_seed,unesco_ich,2143,False,искусство изготовления и игры на рубабе в Узбекистане,manual_mapping_v1,False,искусство изготовления и игры на рубабе в Узбекистане,,,False,,
aist_cis_cultural_symbol_or_place_manual_UZ_art_of_illumination_tzhib_tazhib_zarhalkori_tezhip_naqqoshlik_in_uzbek,Art of illumination: Təzhib/Tazhib/Zarhalkori/Tezhip/Naqqoshlik in Uzbekistan,cultural_symbol_or_place,cultural_symbol_or_place,,,Art of illumination: Təzhib/Tazhib/Zarhalkori/Tezhip/Naqqoshlik in Uzbekistan,,Representative List,,Uzbekistan,Uzbekistan,Q265,unesco_ich_country_iso;manual_country_qualified_name,,0,source_priority,cultural,unesco_seed,unesco_ich,1981,False,искусство книжной миниатюрной орнаментации в Узбекистане,manual_mapping_v1,False,искусство книжной миниатюрной орнаментации в Узбекистане,,,False,,
aist_cis_cultural_symbol_or_place_manual_UZ_art_of_miniature_in_uzbekistan,Art of miniature in Uzbekistan,cultural_symbol_or_place,cultural_symbol_or_place,,,Art of miniature in Uzbekistan,,Representative List,,Uzbekistan,Uzbekistan,Q265,unesco_ich_country_iso;manual_country_qualified_name,,0,source_priority,cultural,unesco_seed,unesco_ich,1598,False,искусство миниатюры в Узбекистане,manual_mapping_v1,False,искусство миниатюры в Узбекистане,,,False,,
aist_cis_cultural_symbol_or_place_unesco_ich_UZ_971,"Askiya, the art of wit",cultural_symbol_or_place,cultural_symbol_or_place,,,"Askiya, the art of wit",,Representative List,,Uzbekistan,Uzbekistan,Q265,unesco_ich_country_iso,,0,source_priority,cultural,unesco_seed,unesco_ich,971,False,аския — искусство остроумия,manual_mapping_v1,False,аския — искусство остроумия,,,False,,
